Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
OAK-MOR-001634_S166_L007_R1_001										0.19212334343237225	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001634_S166_L007_R2_001										0.09963666806311984	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001634_S46_L001_R1_001										0.023235337279264294	0.10394756151249818	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001634_S46_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001635_S75_L001_R1_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001635_S75_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001636_S76_L001_R1_001										0.7646972974498647	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001636_S76_L001_R2_001										0.7774245311496543	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001639_S167_L007_R1_001										0.03013761611923184	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001639_S167_L007_R2_001										0.009835826710163155	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001639_S47_L001_R1_001										0.10503925842283554	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001639_S47_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001640_S168_L007_R1_001										1.093750610959024	0.0035554781327123983	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001640_S168_L007_R2_001										0.6067861705563611	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001640_S48_L001_R1_001										0.03140104935169742	0.0	0.12465265045673826	0.0	0.0	0.0	0.0
OAK-MOR-001640_S48_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001641_S169_L007_R1_001										0.19293337788982423	0.007149690121649878	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001641_S169_L007_R2_001										0.15959616795078013	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001641_S49_L001_R1_001										0.0	0.08855435023245517	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001641_S49_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001643_S77_L001_R1_001										0.3610286547540146	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001643_S77_L001_R2_001										0.2904985362163059	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001644_S170_L007_R1_001										0.05254472527672307	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001644_S170_L007_R2_001										0.02124733963681459	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001644_S50_L001_R1_001										0.09736771420897125	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001644_S50_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001645_S171_L007_R1_001										0.4686701306227603	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001645_S171_L007_R2_001										0.3066755364071466	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001645_S51_L001_R1_001										0.02400847611384082	0.09315288732170238	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001645_S51_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001646_S172_L007_R1_001										0.03720835040116717	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001646_S172_L007_R2_001										0.02987295558866568	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001646_S52_L001_R1_001										0.07212182406396175	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001646_S52_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001647_S173_L007_R1_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001647_S173_L007_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001648_S78_L001_R1_001										0.5779310019793207	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001648_S78_L001_R2_001										0.5747518661691345	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001649_S79_L001_R1_001										0.8832960406390604	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001649_S79_L001_R2_001										0.967241559581185	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001650_S174_L007_R1_001										0.05016778125016628	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001650_S174_L007_R2_001										0.01608238345215277	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001650_S54_L001_R1_001										0.10540854899680141	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001650_S54_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001651_S161_L007_R1_001										0.3443364571907148	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001651_S161_L007_R2_001										0.215470986823925	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001651_S41_L001_R1_001										0.016734095226845425	0.0	0.11320123241689553	0.0	0.0	0.0	0.0
OAK-MOR-001651_S41_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001652_S175_L007_R1_001										0.9986836275206107	0.0033237362611935202	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001652_S175_L007_R2_001										0.520853261563688	0.0	0.0	0.0	0.0	0.0	0.0
OAK-MOR-001652_S55_L001_R1_001										0.017672263635671936	0.0	0.13858775166921675	0.0	0.0	0.0	0.0
OAK-MOR-001652_S55_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006133_S176_L007_R1_001										0.45782650933670455	0.0	0.01655691791176474	0.0	0.0	0.0	0.0
SYST-MOR-006133_S176_L007_R2_001										0.24393733320976332	0.0	0.01854278133780551	0.0	0.0	0.0	0.0
SYST-MOR-006133_S56_L001_R1_001										0.01879399366680892	0.0	0.14189465218440736	0.0	0.0	0.0	0.0
SYST-MOR-006133_S56_L001_R2_001										0.014791454837251663	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006134_S177_L007_R1_001										1.3255112808171012	0.0053623621554682865	0.015447226441741036	0.0	0.0	0.0	0.0
SYST-MOR-006134_S177_L007_R2_001										0.6568645059182526	0.00475968305058877	0.016853748060746753	0.0	0.0	0.0	0.0
SYST-MOR-006134_S57_L001_R1_001										0.02332653273272033	0.0	0.111872146779373	0.0	0.0	0.0	0.0
SYST-MOR-006134_S57_L001_R2_001										0.008552480970334665	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006135_S178_L007_R1_001										0.12125684264538547	0.0	0.011754613503941731	0.0	0.0	0.0	0.0
SYST-MOR-006135_S178_L007_R2_001										0.05923478234915857	0.0	0.012928348517242807	0.0	0.0	0.0	0.0
SYST-MOR-006135_S58_L001_R1_001										0.01153844930719843	0.0	0.12403833005238314	0.0	0.0	0.0	0.0
SYST-MOR-006135_S58_L001_R2_001										0.009425820204733084	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006136_S179_L007_R1_001										0.059370434548001214	0.0	0.01968612765731622	0.0	0.0	0.0	0.0
SYST-MOR-006136_S179_L007_R2_001										0.048578935188117074	0.0	0.021143647817970703	0.0	0.0	0.0	0.0
SYST-MOR-006136_S59_L001_R1_001										0.0	0.11365332292467883	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006136_S59_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006137_S180_L007_R1_001										0.035764498485899826	0.0	0.02505294811534543	0.0	0.0	0.0	0.0
SYST-MOR-006137_S180_L007_R2_001										0.005479062488217155	0.0	0.026052253904236468	0.0	0.0	0.0	0.0
SYST-MOR-006137_S60_L001_R1_001										0.0	0.10053162486368594	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006137_S60_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006138_S181_L007_R1_001										0.01064051869233068	0.0	0.025178149127626864	0.0	0.0	0.0	0.0
SYST-MOR-006138_S181_L007_R2_001										0.002174062197400296	0.0	0.027266574173727572	0.0	0.0	0.0	0.0
SYST-MOR-006138_S61_L001_R1_001										0.0	0.10153062201873528	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006138_S61_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006139_S182_L007_R1_001										0.01172406340967659	0.0	0.03483038549688812	0.0	0.0	0.0	0.0
SYST-MOR-006139_S182_L007_R2_001										0.004612640217092775	0.0	0.037351347144332345	0.0	0.0	0.0	0.0
SYST-MOR-006139_S62_L001_R1_001										0.0	0.13042668157257314	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006139_S62_L001_R2_001										0.024843177442394882	0.0	0.0	0.0	0.0	0.0	0.0
SYST-MOR-006140_S183_L007_R1_001										0.29568019861664413	0.0	0.014432335954414998	0.0	0.0	0.0	0.0
SYST-MOR-006140_S183_L007_R2_001										0.11145292559273298	0.0	0.015564345495606416	0.0	0.0	0.0	0.0
SYST-MOR-006140_S63_L001_R1_001										0.013521482979367798	0.0	0.134249009580866	0.0	0.0	0.0	0.0
SYST-MOR-006140_S63_L001_R2_001										0.0	0.0	0.0	0.0	0.0	0.0	0.0
Undetermined_S0_L007_R1_001										16.513592075486674	0.3415104037264073	0.045177043898046734	0.020993375139533876	0.0	0.0	0.5325369827388846
Undetermined_S0_L007_R2_001										7.891298707967399	0.14253901211847034	0.06074897642526816	0.009172957217184032	0.04920834148649241	0.0	0.8106426781722171
WT_6980_EGX_P1_S31_L001_R1_001										0.036753019707565164	0.0	0.26124443738080105	0.0	0.0	0.0	0.0
WT_6980_EGX_P1_S31_L001_R2_001										0.061586141131595676	0.0	0.11125238397965671	0.0	0.0	0.0	0.0
